,Unnamed: 0,date,time,comp,round,day,venue,gf,ga,opponent,poss,sh,save%,season,team
871,31,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,1.0,1.0,Hertha BSC,52.0,13.0,75.0,2016,Wolfsburg
872,32,2016-02-27,15:30,Bundesliga,Matchweek 23,Sat,Home,0.0,2.0,Bayern Munich,33.0,12.0,50.0,2016,Wolfsburg
873,33,2016-03-01,20:00,Bundesliga,Matchweek 24,Tue,Away,4.0,0.0,Hannover 96,63.0,23.0,100.0,2016,Wolfsburg
874,34,2016-03-05,15:30,Bundesliga,Matchweek 25,Sat,Home,2.0,1.0,M'Gladbach,43.0,12.0,80.0,2016,Wolfsburg
875,36,2016-03-12,15:30,Bundesliga,Matchweek 26,Sat,Away,0.0,1.0,Hoffenheim,65.0,15.0,,2016,Wolfsburg
876,37,2016-03-19,15:30,Bundesliga,Matchweek 27,Sat,Home,1.0,1.0,Darmstadt 98,77.0,19.0,0.0,2016,Wolfsburg
877,38,2016-04-01,20:30,Bundesliga,Matchweek 28,Fri,Away,0.0,3.0,Leverkusen,55.0,10.0,40.0,2016,Wolfsburg
878,40,2016-04-09,18:30,Bundesliga,Matchweek 29,Sat,Home,1.0,1.0,Mainz 05,51.0,16.0,88.9,2016,Wolfsburg
879,42,2016-04-16,15:30,Bundesliga,Matchweek 30,Sat,Away,2.0,3.0,Werder Bremen,58.0,8.0,75.0,2016,Wolfsburg
880,43,2016-04-23,15:30,Bundesliga,Matchweek 31,Sat,Home,0.0,2.0,Augsburg,72.0,19.0,50.0,2016,Wolfsburg
881,44,2016-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,1.0,5.0,Dortmund,37.0,6.0,50.0,2016,Wolfsburg
882,45,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Away,1.0,0.0,Hamburger SV,56.0,11.0,,2016,Wolfsburg
883,46,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,3.0,1.0,Stuttgart,54.0,17.0,83.3,2016,Wolfsburg
884,1,2015-08-16,17:30,Bundesliga,Matchweek 1,Sun,Away,3.0,1.0,Stuttgart,43.0,9.0,100.0,2016,Koln
885,2,2015-08-22,15:30,Bundesliga,Matchweek 2,Sat,Home,1.0,1.0,Wolfsburg,30.0,9.0,83.3,2016,Koln
886,3,2015-08-29,15:30,Bundesliga,Matchweek 3,Sat,Home,2.0,1.0,Hamburger SV,48.0,6.0,85.7,2016,Koln
887,4,2015-09-12,18:30,Bundesliga,Matchweek 4,Sat,Away,2.0,6.0,Eint Frankfurt,50.0,13.0,45.5,2016,Koln
888,5,2015-09-19,15:30,Bundesliga,Matchweek 5,Sat,Home,1.0,0.0,M'Gladbach,40.0,11.0,100.0,2016,Koln
889,6,2015-09-22,20:00,Bundesliga,Matchweek 6,Tue,Away,0.0,2.0,Hertha BSC,48.0,13.0,75.0,2016,Koln
890,7,2015-09-25,20:30,Bundesliga,Matchweek 7,Fri,Home,1.0,1.0,Ingolstadt 04,60.0,15.0,80.0,2016,Koln
891,8,2015-10-04,15:30,Bundesliga,Matchweek 8,Sun,Away,3.0,0.0,Schalke 04,34.0,12.0,100.0,2016,Koln
892,9,2015-10-18,15:30,Bundesliga,Matchweek 9,Sun,Home,0.0,1.0,Hannover 96,63.0,16.0,75.0,2016,Koln
893,10,2015-10-24,15:30,Bundesliga,Matchweek 10,Sat,Away,0.0,4.0,Bayern Munich,26.0,4.0,75.0,2016,Koln
894,12,2015-10-31,15:30,Bundesliga,Matchweek 11,Sat,Home,0.0,0.0,Hoffenheim,53.0,13.0,100.0,2016,Koln
895,13,2015-11-07,15:30,Bundesliga,Matchweek 12,Sat,Away,2.0,1.0,Leverkusen,48.0,17.0,75.0,2016,Koln
896,14,2015-11-21,15:30,Bundesliga,Matchweek 13,Sat,Home,0.0,0.0,Mainz 05,48.0,14.0,100.0,2016,Koln
897,15,2015-11-27,20:30,Bundesliga,Matchweek 14,Fri,Away,0.0,0.0,Darmstadt 98,62.0,12.0,100.0,2016,Koln
898,16,2015-12-05,15:30,Bundesliga,Matchweek 15,Sat,Home,0.0,1.0,Augsburg,51.0,22.0,87.5,2016,Koln
899,17,2015-12-12,15:30,Bundesliga,Matchweek 16,Sat,Away,1.0,1.0,Werder Bremen,59.0,12.0,75.0,2016,Koln
900,18,2015-12-19,15:30,Bundesliga,Matchweek 17,Sat,Home,2.0,1.0,Dortmund,31.0,14.0,66.7,2016,Koln
901,19,2016-01-23,15:30,Bundesliga,Matchweek 18,Sat,Home,1.0,3.0,Stuttgart,54.0,15.0,62.5,2016,Koln
902,20,2016-01-31,15:30,Bundesliga,Matchweek 19,Sun,Away,1.0,1.0,Wolfsburg,32.0,11.0,80.0,2016,Koln
903,21,2016-02-07,15:30,Bundesliga,Matchweek 20,Sun,Away,1.0,1.0,Hamburger SV,44.0,20.0,75.0,2016,Koln
904,22,2016-02-13,18:30,Bundesliga,Matchweek 21,Sat,Home,3.0,1.0,Eint Frankfurt,44.0,11.0,75.0,2016,Koln
905,23,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,0.0,1.0,M'Gladbach,41.0,13.0,80.0,2016,Koln
906,24,2016-02-26,20:30,Bundesliga,Matchweek 23,Fri,Home,0.0,1.0,Hertha BSC,46.0,15.0,66.7,2016,Koln
907,25,2016-03-01,20:00,Bundesliga,Matchweek 24,Tue,Away,1.0,1.0,Ingolstadt 04,45.0,8.0,66.7,2016,Koln
908,26,2016-03-05,15:30,Bundesliga,Matchweek 25,Sat,Home,1.0,3.0,Schalke 04,47.0,17.0,33.3,2016,Koln
909,27,2016-03-12,15:30,Bundesliga,Matchweek 26,Sat,Away,2.0,0.0,Hannover 96,40.0,12.0,100.0,2016,Koln
910,28,2016-03-19,15:30,Bundesliga,Matchweek 27,Sat,Home,0.0,1.0,Bayern Munich,24.0,6.0,66.7,2016,Koln
911,29,2016-04-03,17:30,Bundesliga,Matchweek 28,Sun,Away,1.0,1.0,Hoffenheim,44.0,9.0,80.0,2016,Koln
912,30,2016-04-10,17:30,Bundesliga,Matchweek 29,Sun,Home,0.0,2.0,Leverkusen,52.0,18.0,66.7,2016,Koln
913,31,2016-04-17,17:30,Bundesliga,Matchweek 30,Sun,Away,3.0,2.0,Mainz 05,52.0,12.0,71.4,2016,Koln
914,32,2016-04-23,15:30,Bundesliga,Matchweek 31,Sat,Home,4.0,1.0,Darmstadt 98,61.0,15.0,50.0,2016,Koln
915,33,2016-04-29,20:30,Bundesliga,Matchweek 32,Fri,Away,0.0,0.0,Augsburg,45.0,8.0,100.0,2016,Koln
916,34,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Home,0.0,0.0,Werder Bremen,55.0,9.0,100.0,2016,Koln
917,35,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,2.0,2.0,Dortmund,17.0,6.0,60.0,2016,Koln
918,1,2015-08-14,20:30,Bundesliga,Matchweek 1,Fri,Away,0.0,5.0,Bayern Munich,23.0,5.0,44.4,2016,Hamburger SV
919,2,2015-08-22,18:30,Bundesliga,Matchweek 2,Sat,Home,3.0,2.0,Stuttgart,56.0,14.0,60.0,2016,Hamburger SV
920,3,2015-08-29,15:30,Bundesliga,Matchweek 3,Sat,Away,1.0,2.0,Köln,52.0,17.0,50.0,2016,Hamburger SV
921,4,2015-09-11,20:30,Bundesliga,Matchweek 4,Fri,Away,3.0,0.0,M'Gladbach,44.0,10.0,100.0,2016,Hamburger SV
922,5,2015-09-19,15:30,Bundesliga,Matchweek 5,Sat,Home,0.0,0.0,Eint Frankfurt,50.0,10.0,100.0,2016,Hamburger SV
923,6,2015-09-22,20:00,Bundesliga,Matchweek 6,Tue,Away,1.0,0.0,Ingolstadt 04,54.0,8.0,100.0,2016,Hamburger SV
924,7,2015-09-26,18:30,Bundesliga,Matchweek 7,Sat,Home,0.0,1.0,Schalke 04,50.0,13.0,80.0,2016,Hamburger SV
925,8,2015-10-03,15:30,Bundesliga,Matchweek 8,Sat,Away,0.0,3.0,Hertha BSC,56.0,8.0,50.0,2016,Hamburger SV
926,9,2015-10-17,15:30,Bundesliga,Matchweek 9,Sat,Home,0.0,0.0,Leverkusen,48.0,8.0,100.0,2016,Hamburger SV
927,10,2015-10-23,20:30,Bundesliga,Matchweek 10,Fri,Away,1.0,0.0,Hoffenheim,53.0,20.0,100.0,2016,Hamburger SV
928,11,2015-11-01,17:30,Bundesliga,Matchweek 11,Sun,Home,1.0,2.0,Hannover 96,57.0,17.0,0.0,2016,Hamburger SV
929,12,2015-11-07,18:30,Bundesliga,Matchweek 12,Sat,Away,1.0,1.0,Darmstadt 98,63.0,8.0,66.7,2016,Hamburger SV
930,13,2015-11-20,20:30,Bundesliga,Matchweek 13,Fri,Home,3.0,1.0,Dortmund,32.0,7.0,85.7,2016,Hamburger SV
931,14,2015-11-28,15:30,Bundesliga,Matchweek 14,Sat,Away,3.0,1.0,Werder Bremen,49.0,13.0,66.7,2016,Hamburger SV
932,15,2015-12-05,15:30,Bundesliga,Matchweek 15,Sat,Home,1.0,3.0,Mainz 05,59.0,20.0,50.0,2016,Hamburger SV
933,16,2015-12-12,15:30,Bundesliga,Matchweek 16,Sat,Away,1.0,1.0,Wolfsburg,39.0,5.0,88.9,2016,Hamburger SV
934,17,2015-12-19,15:30,Bundesliga,Matchweek 17,Sat,Home,0.0,1.0,Augsburg,56.0,14.0,85.7,2016,Hamburger SV
935,18,2016-01-22,20:30,Bundesliga,Matchweek 18,Fri,Home,1.0,2.0,Bayern Munich,30.0,7.0,75.0,2016,Hamburger SV
936,19,2016-01-30,18:30,Bundesliga,Matchweek 19,Sat,Away,1.0,2.0,Stuttgart,54.0,12.0,80.0,2016,Hamburger SV
937,20,2016-02-07,15:30,Bundesliga,Matchweek 20,Sun,Home,1.0,1.0,Köln,56.0,5.0,83.3,2016,Hamburger SV
938,21,2016-02-14,15:30,Bundesliga,Matchweek 21,Sun,Home,3.0,2.0,M'Gladbach,42.0,17.0,50.0,2016,Hamburger SV
939,22,2016-02-19,20:30,Bundesliga,Matchweek 22,Fri,Away,0.0,0.0,Eint Frankfurt,47.0,10.0,100.0,2016,Hamburger SV
940,23,2016-02-27,15:30,Bundesliga,Matchweek 23,Sat,Home,1.0,1.0,Ingolstadt 04,49.0,7.0,66.7,2016,Hamburger SV
941,24,2016-03-02,20:00,Bundesliga,Matchweek 24,Wed,Away,2.0,3.0,Schalke 04,34.0,8.0,66.7,2016,Hamburger SV
942,25,2016-03-06,17:30,Bundesliga,Matchweek 25,Sun,Home,2.0,0.0,Hertha BSC,58.0,14.0,100.0,2016,Hamburger SV
943,26,2016-03-13,15:30,Bundesliga,Matchweek 26,Sun,Away,0.0,1.0,Leverkusen,56.0,10.0,80.0,2016,Hamburger SV
944,27,2016-03-19,15:30,Bundesliga,Matchweek 27,Sat,Home,1.0,3.0,Hoffenheim,61.0,26.0,75.0,2016,Hamburger SV
945,28,2016-04-02,15:30,Bundesliga,Matchweek 28,Sat,Away,3.0,0.0,Hannover 96,45.0,9.0,100.0,2016,Hamburger SV
946,29,2016-04-09,15:30,Bundesliga,Matchweek 29,Sat,Home,1.0,2.0,Darmstadt 98,70.0,9.0,50.0,2016,Hamburger SV
947,30,2016-04-17,15:30,Bundesliga,Matchweek 30,Sun,Away,0.0,3.0,Dortmund,29.0,5.0,40.0,2016,Hamburger SV
948,31,2016-04-22,20:30,Bundesliga,Matchweek 31,Fri,Home,2.0,1.0,Werder Bremen,46.0,12.0,87.5,2016,Hamburger SV
949,32,2016-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,0.0,0.0,Mainz 05,46.0,7.0,100.0,2016,Hamburger SV
950,33,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Home,0.0,1.0,Wolfsburg,44.0,5.0,80.0,2016,Hamburger SV
951,34,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,3.0,1.0,Augsburg,48.0,13.0,85.7,2016,Hamburger SV
952,1,2015-08-15,15:30,Bundesliga,Matchweek 1,Sat,Away,1.0,0.0,Mainz 05,43.0,14.0,100.0,2016,Ingolstadt 04
953,2,2015-08-23,15:30,Bundesliga,Matchweek 2,Sun,Home,0.0,4.0,Dortmund,34.0,3.0,57.1,2016,Ingolstadt 04
954,3,2015-08-29,15:30,Bundesliga,Matchweek 3,Sat,Away,1.0,0.0,Augsburg,37.0,16.0,100.0,2016,Ingolstadt 04
955,4,2015-09-12,15:30,Bundesliga,Matchweek 4,Sat,Home,0.0,0.0,Wolfsburg,39.0,5.0,100.0,2016,Ingolstadt 04
956,5,2015-09-19,15:30,Bundesliga,Matchweek 5,Sat,Away,1.0,0.0,Werder Bremen,44.0,14.0,100.0,2016,Ingolstadt 04
957,6,2015-09-22,20:00,Bundesliga,Matchweek 6,Tue,Home,0.0,1.0,Hamburger SV,47.0,12.0,66.7,2016,Ingolstadt 04
958,7,2015-09-25,20:30,Bundesliga,Matchweek 7,Fri,Away,1.0,1.0,Köln,41.0,16.0,75.0,2016,Ingolstadt 04
959,8,2015-10-03,15:30,Bundesliga,Matchweek 8,Sat,Home,2.0,0.0,Eint Frankfurt,40.0,14.0,100.0,2016,Ingolstadt 04
960,9,2015-10-18,17:30,Bundesliga,Matchweek 9,Sun,Away,0.0,1.0,Stuttgart,53.0,12.0,75.0,2016,Ingolstadt 04
961,10,2015-10-24,18:30,Bundesliga,Matchweek 10,Sat,Home,0.0,1.0,Hertha BSC,53.0,19.0,0.0,2016,Ingolstadt 04
962,11,2015-10-31,15:30,Bundesliga,Matchweek 11,Sat,Away,1.0,1.0,Schalke 04,36.0,7.0,66.7,2016,Ingolstadt 04
963,12,2015-11-07,15:30,Bundesliga,Matchweek 12,Sat,Away,0.0,0.0,M'Gladbach,44.0,14.0,100.0,2016,Ingolstadt 04
964,13,2015-11-22,17:30,Bundesliga,Matchweek 13,Sun,Home,3.0,1.0,Darmstadt 98,57.0,16.0,50.0,2016,Ingolstadt 04
965,14,2015-11-28,15:30,Bundesliga,Matchweek 14,Sat,Away,0.0,4.0,Hannover 96,55.0,10.0,0.0,2016,Ingolstadt 04
966,15,2015-12-05,15:30,Bundesliga,Matchweek 15,Sat,Home,1.0,1.0,Hoffenheim,51.0,9.0,50.0,2016,Ingolstadt 04
967,16,2015-12-12,15:30,Bundesliga,Matchweek 16,Sat,Away,0.0,2.0,Bayern Munich,32.0,9.0,71.4,2016,Ingolstadt 04
968,17,2015-12-19,15:30,Bundesliga,Matchweek 17,Sat,Home,0.0,1.0,Leverkusen,51.0,11.0,50.0,2016,Ingolstadt 04
969,18,2016-01-23,15:30,Bundesliga,Matchweek 18,Sat,Home,1.0,0.0,Mainz 05,37.0,9.0,100.0,2016,Ingolstadt 04
970,19,2016-01-30,15:30,Bundesliga,Matchweek 19,Sat,Away,0.0,2.0,Dortmund,33.0,5.0,66.7,2016,Ingolstadt 04
971,20,2016-02-06,15:30,Bundesliga,Matchweek 20,Sat,Home,2.0,1.0,Augsburg,44.0,24.0,50.0,2016,Ingolstadt 04
972,21,2016-02-13,15:30,Bundesliga,Matchweek 21,Sat,Away,0.0,2.0,Wolfsburg,50.0,11.0,60.0,2016,Ingolstadt 04
973,22,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Home,2.0,0.0,Werder Bremen,44.0,9.0,100.0,2016,Ingolstadt 04
974,23,2016-02-27,15:30,Bundesliga,Matchweek 23,Sat,Away,1.0,1.0,Hamburger SV,51.0,12.0,50.0,2016,Ingolstadt 04
975,24,2016-03-01,20:00,Bundesliga,Matchweek 24,Tue,Home,1.0,1.0,Köln,55.0,14.0,66.7,2016,Ingolstadt 04
976,25,2016-03-05,15:30,Bundesliga,Matchweek 25,Sat,Away,1.0,1.0,Eint Frankfurt,35.0,12.0,66.7,2016,Ingolstadt 04
977,26,2016-03-12,15:30,Bundesliga,Matchweek 26,Sat,Home,3.0,3.0,Stuttgart,45.0,22.0,60.0,2016,Ingolstadt 04
978,27,2016-03-19,15:30,Bundesliga,Matchweek 27,Sat,Away,1.0,2.0,Hertha BSC,46.0,9.0,0.0,2016,Ingolstadt 04
979,28,2016-04-02,15:30,Bundesliga,Matchweek 28,Sat,Home,3.0,0.0,Schalke 04,41.0,12.0,100.0,2016,Ingolstadt 04
980,29,2016-04-09,15:30,Bundesliga,Matchweek 29,Sat,Home,1.0,0.0,M'Gladbach,53.0,15.0,100.0,2016,Ingolstadt 04
981,30,2016-04-16,15:30,Bundesliga,Matchweek 30,Sat,Away,0.0,2.0,Darmstadt 98,65.0,8.0,33.3,2016,Ingolstadt 04
982,31,2016-04-23,15:30,Bundesliga,Matchweek 31,Sat,Home,2.0,2.0,Hannover 96,33.0,9.0,50.0,2016,Ingolstadt 04
983,32,2016-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,1.0,2.0,Hoffenheim,47.0,16.0,50.0,2016,Ingolstadt 04
984,33,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Home,1.0,2.0,Bayern Munich,42.0,17.0,75.0,2016,Ingolstadt 04
985,34,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,2.0,3.0,Leverkusen,58.0,21.0,40.0,2016,Ingolstadt 04
986,1,2015-08-15,15:30,Bundesliga,Matchweek 1,Sat,Home,0.0,1.0,Hertha BSC,48.0,20.0,100.0,2016,Augsburg
987,2,2015-08-22,15:30,Bundesliga,Matchweek 2,Sat,Away,1.0,1.0,Eint Frankfurt,46.0,14.0,66.7,2016,Augsburg
988,3,2015-08-29,15:30,Bundesliga,Matchweek 3,Sat,Home,0.0,1.0,Ingolstadt 04,63.0,10.0,66.7,2016,Augsburg
989,4,2015-09-12,15:30,Bundesliga,Matchweek 4,Sat,Away,1.0,2.0,Bayern Munich,20.0,4.0,88.9,2016,Augsburg
990,6,2015-09-20,17:30,Bundesliga,Matchweek 5,Sun,Home,2.0,0.0,Hannover 96,46.0,17.0,100.0,2016,Augsburg
991,7,2015-09-23,20:00,Bundesliga,Matchweek 6,Wed,Away,2.0,4.0,M'Gladbach,51.0,13.0,66.7,2016,Augsburg
992,8,2015-09-26,15:30,Bundesliga,Matchweek 7,Sat,Home,1.0,3.0,Hoffenheim,67.0,26.0,50.0,2016,Augsburg
993,10,2015-10-04,17:30,Bundesliga,Matchweek 8,Sun,Away,1.0,1.0,Leverkusen,36.0,2.0,87.5,2016,Augsburg
994,11,2015-10-17,15:30,Bundesliga,Matchweek 9,Sat,Home,0.0,2.0,Darmstadt 98,71.0,20.0,50.0,2016,Augsburg
995,13,2015-10-25,15:30,Bundesliga,Matchweek 10,Sun,Away,1.0,5.0,Dortmund,40.0,4.0,44.4,2016,Augsburg
996,15,2015-10-31,15:30,Bundesliga,Matchweek 11,Sat,Home,3.0,3.0,Mainz 05,65.0,25.0,50.0,2016,Augsburg
997,17,2015-11-08,17:30,Bundesliga,Matchweek 12,Sun,Home,1.0,2.0,Werder Bremen,61.0,18.0,50.0,2016,Augsburg
998,18,2015-11-21,15:30,Bundesliga,Matchweek 13,Sat,Away,4.0,0.0,Stuttgart,41.0,13.0,100.0,2016,Augsburg
999,20,2015-11-29,17:30,Bundesliga,Matchweek 14,Sun,Home,0.0,0.0,Wolfsburg,42.0,13.0,100.0,2016,Augsburg
1000,21,2015-12-05,15:30,Bundesliga,Matchweek 15,Sat,Away,1.0,0.0,Köln,49.0,22.0,100.0,2016,Augsburg
1001,23,2015-12-13,15:30,Bundesliga,Matchweek 16,Sun,Home,2.0,1.0,Schalke 04,42.0,22.0,80.0,2016,Augsburg
1002,25,2015-12-19,15:30,Bundesliga,Matchweek 17,Sat,Away,1.0,0.0,Hamburger SV,44.0,17.0,100.0,2016,Augsburg
1003,26,2016-01-23,15:30,Bundesliga,Matchweek 18,Sat,Away,0.0,0.0,Hertha BSC,39.0,12.0,100.0,2016,Augsburg
1004,27,2016-01-30,15:30,Bundesliga,Matchweek 19,Sat,Home,0.0,0.0,Eint Frankfurt,50.0,7.0,100.0,2016,Augsburg
1005,28,2016-02-06,15:30,Bundesliga,Matchweek 20,Sat,Away,1.0,2.0,Ingolstadt 04,56.0,7.0,50.0,2016,Augsburg
1006,29,2016-02-14,17:30,Bundesliga,Matchweek 21,Sun,Home,1.0,3.0,Bayern Munich,31.0,6.0,70.0,2016,Augsburg
1007,31,2016-02-21,17:30,Bundesliga,Matchweek 22,Sun,Away,1.0,0.0,Hannover 96,50.0,11.0,100.0,2016,Augsburg
1008,33,2016-02-28,15:30,Bundesliga,Matchweek 23,Sun,Home,2.0,2.0,M'Gladbach,48.0,24.0,71.4,2016,Augsburg
1009,34,2016-03-02,20:00,Bundesliga,Matchweek 24,Wed,Away,1.0,2.0,Hoffenheim,49.0,14.0,71.4,2016,Augsburg
1010,35,2016-03-05,15:30,Bundesliga,Matchweek 25,Sat,Home,3.0,3.0,Leverkusen,43.0,10.0,60.0,2016,Augsburg
1011,36,2016-03-12,15:30,Bundesliga,Matchweek 26,Sat,Away,2.0,2.0,Darmstadt 98,66.0,16.0,66.7,2016,Augsburg
1012,37,2016-03-20,17:30,Bundesliga,Matchweek 27,Sun,Home,1.0,3.0,Dortmund,24.0,7.0,40.0,2016,Augsburg
1013,38,2016-04-02,15:30,Bundesliga,Matchweek 28,Sat,Away,2.0,4.0,Mainz 05,49.0,14.0,42.9,2016,Augsburg
1014,39,2016-04-09,15:30,Bundesliga,Matchweek 29,Sat,Away,2.0,1.0,Werder Bremen,42.0,4.0,66.7,2016,Augsburg
1015,40,2016-04-16,15:30,Bundesliga,Matchweek 30,Sat,Home,1.0,0.0,Stuttgart,49.0,13.0,100.0,2016,Augsburg
1016,41,2016-04-23,15:30,Bundesliga,Matchweek 31,Sat,Away,2.0,0.0,Wolfsburg,28.0,8.0,100.0,2016,Augsburg
1017,42,2016-04-29,20:30,Bundesliga,Matchweek 32,Fri,Home,0.0,0.0,Köln,55.0,13.0,100.0,2016,Augsburg
1018,43,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Away,1.0,1.0,Schalke 04,31.0,5.0,80.0,2016,Augsburg
1019,44,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,1.0,3.0,Hamburger SV,52.0,12.0,25.0,2016,Augsburg
1020,1,2015-08-15,15:30,Bundesliga,Matchweek 1,Sat,Home,0.0,3.0,Schalke 04,58.0,15.0,50.0,2016,Werder Bremen
1021,2,2015-08-21,20:30,Bundesliga,Matchweek 2,Fri,Away,1.0,1.0,Hertha BSC,49.0,9.0,50.0,2016,Werder Bremen
1022,3,2015-08-30,17:30,Bundesliga,Matchweek 3,Sun,Home,2.0,1.0,M'Gladbach,38.0,22.0,80.0,2016,Werder Bremen
1023,4,2015-09-13,15:30,Bundesliga,Matchweek 4,Sun,Away,3.0,1.0,Hoffenheim,39.0,16.0,80.0,2016,Werder Bremen
1024,5,2015-09-19,15:30,Bundesliga,Matchweek 5,Sat,Home,0.0,1.0,Ingolstadt 04,56.0,13.0,100.0,2016,Werder Bremen
1025,6,2015-09-22,20:00,Bundesliga,Matchweek 6,Tue,Away,1.0,2.0,Darmstadt 98,59.0,12.0,50.0,2016,Werder Bremen
1026,7,2015-09-26,15:30,Bundesliga,Matchweek 7,Sat,Home,0.0,3.0,Leverkusen,37.0,9.0,50.0,2016,Werder Bremen
1027,8,2015-10-03,15:30,Bundesliga,Matchweek 8,Sat,Away,0.0,1.0,Hannover 96,59.0,19.0,80.0,2016,Werder Bremen
1028,9,2015-10-17,15:30,Bundesliga,Matchweek 9,Sat,Home,0.0,1.0,Bayern Munich,20.0,8.0,75.0,2016,Werder Bremen
1029,10,2015-10-24,15:30,Bundesliga,Matchweek 10,Sat,Away,3.0,1.0,Mainz 05,39.0,16.0,80.0,2016,Werder Bremen
1030,12,2015-10-31,15:30,Bundesliga,Matchweek 11,Sat,Home,1.0,3.0,Dortmund,27.0,8.0,50.0,2016,Werder Bremen
1031,13,2015-11-08,17:30,Bundesliga,Matchweek 12,Sun,Away,2.0,1.0,Augsburg,40.0,15.0,100.0,2016,Werder Bremen
1032,14,2015-11-21,15:30,Bundesliga,Matchweek 13,Sat,Away,0.0,6.0,Wolfsburg,36.0,9.0,53.8,2016,Werder Bremen
1033,15,2015-11-28,15:30,Bundesliga,Matchweek 14,Sat,Home,1.0,3.0,Hamburger SV,51.0,14.0,50.0,2016,Werder Bremen
1034,16,2015-12-06,15:30,Bundesliga,Matchweek 15,Sun,Away,1.0,1.0,Stuttgart,41.0,7.0,75.0,2016,Werder Bremen
1035,17,2015-12-12,15:30,Bundesliga,Matchweek 16,Sat,Home,1.0,1.0,Köln,41.0,10.0,66.7,2016,Werder Bremen
1036,19,2015-12-19,15:30,Bundesliga,Matchweek 17,Sat,Away,1.0,2.0,Eint Frankfurt,48.0,11.0,66.7,2016,Werder Bremen
1037,20,2016-01-24,17:30,Bundesliga,Matchweek 18,Sun,Away,3.0,1.0,Schalke 04,38.0,17.0,75.0,2016,Werder Bremen
1038,21,2016-01-30,15:30,Bundesliga,Matchweek 19,Sat,Home,3.0,3.0,Hertha BSC,51.0,16.0,25.0,2016,Werder Bremen
1039,22,2016-02-05,20:30,Bundesliga,Matchweek 20,Fri,Away,1.0,5.0,M'Gladbach,53.0,15.0,50.0,2016,Werder Bremen
1040,24,2016-02-13,15:30,Bundesliga,Matchweek 21,Sat,Home,1.0,1.0,Hoffenheim,49.0,17.0,75.0,2016,Werder Bremen
1041,25,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,0.0,2.0,Ingolstadt 04,56.0,12.0,66.7,2016,Werder Bremen
1042,26,2016-02-27,15:30,Bundesliga,Matchweek 23,Sat,Home,2.0,2.0,Darmstadt 98,65.0,16.0,50.0,2016,Werder Bremen
1043,27,2016-03-02,20:00,Bundesliga,Matchweek 24,Wed,Away,4.0,1.0,Leverkusen,36.0,11.0,85.7,2016,Werder Bremen
1044,28,2016-03-05,15:30,Bundesliga,Matchweek 25,Sat,Home,4.0,1.0,Hannover 96,46.0,14.0,80.0,2016,Werder Bremen
1045,29,2016-03-12,18:30,Bundesliga,Matchweek 26,Sat,Away,0.0,5.0,Bayern Munich,17.0,2.0,61.5,2016,Werder Bremen
1046,30,2016-03-19,15:30,Bundesliga,Matchweek 27,Sat,Home,1.0,1.0,Mainz 05,45.0,11.0,50.0,2016,Werder Bremen
1047,31,2016-04-02,18:30,Bundesliga,Matchweek 28,Sat,Away,2.0,3.0,Dortmund,29.0,9.0,62.5,2016,Werder Bremen
1048,32,2016-04-09,15:30,Bundesliga,Matchweek 29,Sat,Home,1.0,2.0,Augsburg,58.0,18.0,33.3,2016,Werder Bremen
1049,33,2016-04-16,15:30,Bundesliga,Matchweek 30,Sat,Home,3.0,2.0,Wolfsburg,42.0,21.0,33.3,2016,Werder Bremen
1050,35,2016-04-22,20:30,Bundesliga,Matchweek 31,Fri,Away,1.0,2.0,Hamburger SV,54.0,21.0,71.4,2016,Werder Bremen
1051,36,2016-05-02,20:15,Bundesliga,Matchweek 32,Mon,Home,6.0,2.0,Stuttgart,40.0,16.0,50.0,2016,Werder Bremen
1052,37,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Away,0.0,0.0,Köln,45.0,13.0,100.0,2016,Werder Bremen
1053,38,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,1.0,0.0,Eint Frankfurt,65.0,14.0,100.0,2016,Werder Bremen
1054,1,2015-08-15,15:30,Bundesliga,Matchweek 1,Sat,Home,2.0,2.0,Hannover 96,40.0,11.0,60.0,2016,Darmstadt 98
1055,2,2015-08-22,15:30,Bundesliga,Matchweek 2,Sat,Away,1.0,1.0,Schalke 04,23.0,9.0,80.0,2016,Darmstadt 98
